x,y,BG,FC,FD,FH,GC,GD,GHc,SC,SD,SH,TC,GR,NC,GCp,GCa,GDp,GDa,FHs,FHf,TCa,FCs,GCv,GCb,StrD,TotalC
8.900000e+01,5.400000e+01,0.000000e+00,4.968854e-01,1.000000e+00,9.849512e+01,2.815930e-01,1.135126e+01,1.000000e-01,2.074467e-01,2.109415e+00,1.538941e+00,4.570969e-02,1.321054e+01,8.347682e+02,4.261877e-01,3.361930e-01,5.518546e+00,1.748469e+00,6.279741e+00,1.498347e+01,5.716744e-02,4.633699e-01,0.000000e+00,2.789498e-01,3.000000e+00,1.968779e-01
8.900000e+01,5.500000e+01,0.000000e+00,5.726459e-01,1.000000e+00,9.661576e+01,3.491189e-01,1.048210e+01,1.000000e-01,2.210155e-01,1.801842e+00,1.343660e+00,3.876554e-02,1.163195e+01,9.618402e+02,4.244371e-01,2.573753e-01,5.211399e+00,2.368125e+00,7.282410e+00,1.439392e+01,9.282995e-02,3.701085e-01,0.000000e+00,2.582698e-01,3.000000e+00,2.115359e-01
8.900000e+01,5.600000e+01,0.000000e+00,5.849421e-01,1.000000e+00,9.554467e+01,3.684013e-01,9.438298e+00,1.000000e-01,2.460668e-01,1.680251e+00,1.148986e+00,3.979481e-02,1.116043e+01,9.681568e+02,4.397080e-01,2.679544e-01,4.954960e+00,2.476095e+00,7.837391e+00,1.331014e+01,1.768126e-01,2.337589e-01,7.761058e+00,2.033230e-01,3.000000e+00,8.267247e-01
8.900000e+01,5.700000e+01,1.709039e-02,5.424082e-01,1.000000e+00,9.308554e+01,3.862091e-01,8.411135e+00,1.431721e-01,2.797597e-01,1.732114e+00,1.047314e+00,3.910051e-02,1.331345e+01,9.266053e+02,4.354874e-01,3.313391e-01,4.936264e+00,2.548612e+00,7.987146e+00,1.285417e+01,2.702800e-01,1.022139e-01,7.580000e+00,1.304345e-01,3.000000e+00,8.689294e-01
8.900000e+01,5.800000e+01,5.886702e-02,4.596698e-01,1.000000e+00,8.910171e+01,4.103790e-01,7.412855e+00,4.825446e-01,3.188616e-01,1.883398e+00,1.806009e+00,2.550958e-02,1.514331e+01,8.248336e+02,3.868391e-01,3.738570e-01,5.207443e+00,2.820569e+00,7.724761e+00,1.335786e+01,3.433134e-01,4.461838e-02,6.975518e+00,6.131156e-02,3.000000e+00,8.896869e-01
8.900000e+01,5.900000e+01,9.735890e-02,3.546475e-01,1.000000e+00,8.646125e+01,4.097127e-01,6.411395e+00,6.841166e-01,3.599189e-01,2.059029e+00,1.398216e+00,2.285264e-02,1.491008e+01,6.432406e+02,3.337294e-01,4.017999e-01,5.517201e+00,3.233294e+00,6.340542e+00,1.357445e+01,3.977111e-01,8.412925e-02,6.331974e+00,0.000000e+00,3.000000e+00,8.993443e-01
8.900000e+01,6.000000e+00,3.603263e-01,4.142399e-01,5.435695e+00,5.330304e+01,1.000000e+00,9.569893e+00,4.298204e-01,1.119391e-01,8.921183e+00,2.218330e+00,6.273014e-02,1.005379e+01,9.734678e+02,4.180581e-01,5.255616e-01,3.593929e+00,4.235082e+00,3.101052e+00,1.063098e+01,3.629468e-01,8.712970e-01,5.408145e+00,3.252405e-01,4.000000e+00,5.012415e-01
8.900000e+01,6.000000e+01,1.243658e-01,2.458593e-01,1.000000e+00,8.599355e+01,3.597228e-01,5.459572e+00,7.349248e-01,3.994288e-01,2.252305e+00,9.521186e-01,3.652631e-02,1.221769e+01,3.654276e+02,2.948545e-01,4.174961e-01,6.272151e+00,3.669836e+00,5.049583e+00,1.392847e+01,4.399924e-01,2.018097e-01,6.194565e+00,0.000000e+00,4.000000e+00,9.341612e-01
8.900000e+01,6.100000e+01,1.450231e-01,1.497240e-01,1.000000e+00,8.778836e+01,2.880156e-01,4.574647e+00,6.482601e-01,4.340097e-01,2.456684e+00,1.004024e+00,4.168838e-02,9.819324e+00,2.386934e+02,2.818803e-01,4.768661e-01,6.911016e+00,3.989852e+00,3.514975e+00,1.445002e+01,4.161500e-01,3.538033e-01,6.185333e+00,0.000000e+00,4.000000e+00,9.677286e-01
8.900000e+01,6.200000e+01,1.879411e-01,7.786373e-02,1.000000e+00,9.146438e+01,2.392650e-01,3.742334e+00,5.598998e-01,4.605726e-01,2.502451e+00,1.992684e+00,4.710202e-02,1.004667e+01,7.962079e+02,3.089364e-01,5.970190e-01,7.358530e+00,4.064484e+00,3.827107e+00,1.468653e+01,3.343261e-01,4.885112e-01,5.656684e+00,1.204633e-02,3.000000e+00,9.523761e-01
8.900000e+01,6.300000e+01,2.185706e-01,3.440728e-02,1.000000e+00,9.639207e+01,2.474421e-01,2.944237e+00,5.394053e-01,4.764990e-01,2.138696e+00,2.062281e+00,5.530024e-02,1.117745e+01,1.203174e+03,3.469427e-01,7.804078e-01,7.589659e+00,3.811251e+00,4.322830e+00,1.392254e+01,3.479616e-01,5.637707e-01,5.135246e+00,6.095576e-02,3.000000e+00,9.298549e-01
8.900000e+01,6.400000e+01,2.241128e-01,2.215172e-02,1.000000e+00,1.019163e+02,2.830064e-01,2.174129e+00,4.821196e-01,4.809141e-01,1.510350e+00,1.713227e+00,6.244682e-02,1.439358e+01,1.285036e+03,3.440330e-01,8.207053e-01,7.608197e+00,3.323739e+00,4.141361e+00,1.032400e+01,4.545068e-01,5.993086e-01,5.370323e+00,1.085891e-01,3.000000e+00,9.610737e-01
8.900000e+01,6.500000e+01,2.122904e-01,3.267818e-02,2.029265e+00,1.075793e+02,3.373233e-01,1.456526e+00,2.969807e-01,4.743249e-01,1.000000e+00,1.726814e+00,6.577319e-02,1.773481e+01,1.237839e+03,1.927347e-01,9.517800e-01,7.429850e+00,2.681930e+00,2.791893e+00,8.961255e+00,5.020567e-01,6.494210e-01,5.032953e+00,1.351349e-01,3.000000e+00,9.329798e-01
8.900000e+01,6.600000e+01,2.015250e-01,7.806395e-02,5.133995e+00,1.132976e+02,4.052058e-01,1.000000e+00,1.000000e-01,4.574001e-01,1.000000e+00,1.667870e+00,6.715154e-02,2.119780e+01,1.049305e+03,1.995590e-01,9.844634e-01,7.065324e+00,1.407606e+00,5.437935e-02,1.567176e+01,4.934263e-01,6.704226e-01,3.834997e+00,1.413278e-01,3.000000e+00,8.173356e-01
8.900000e+01,6.700000e+01,2.242873e-01,1.601593e-01,7.808272e+00,1.183897e+02,4.805612e-01,1.000000e+00,1.000000e-01,4.313510e-01,1.000000e+00,1.704256e+00,6.460086e-02,2.397695e+01,8.208907e+02,4.434338e-01,8.631041e-01,8.025458e+00,1.000000e+00,0.000000e+00,1.678439e+01,4.592873e-01,6.784697e-01,3.111178e+00,2.198177e-01,4.000000e+00,7.402970e-01
8.900000e+01,6.800000e+01,2.894496e-01,2.670311e-01,9.865374e+00,1.214709e+02,5.563723e-01,1.000000e+00,1.000000e-01,3.979694e-01,1.000000e+00,2.011240e+00,5.910604e-02,2.499270e+01,7.144777e+02,6.697655e-01,6.708361e-01,8.190460e+00,1.155337e+00,0.000000e+00,1.524423e+01,3.737461e-01,6.720732e-01,2.725352e+00,2.363581e-01,4.000000e+00,6.831517e-01
8.900000e+01,6.900000e+01,3.699252e-01,3.800760e-01,1.124773e+01,1.191680e+02,6.752888e-01,1.718033e+00,1.000000e-01,3.596636e-01,1.000000e+00,2.347163e+00,5.364040e-02,2.383663e+01,8.988535e+02,8.361721e-01,5.058074e-01,8.415225e+00,1.271250e+00,2.495424e+00,1.165735e+01,2.811530e-01,6.457406e-01,2.233270e+00,2.013413e-01,4.000000e+00,6.106057e-01
8.900000e+01,7.000000e+00,3.464919e-01,5.302366e-01,5.992691e+00,5.240454e+01,1.000000e+00,9.985110e+00,4.568456e-01,1.019597e-01,7.699152e+00,2.077758e+00,5.924200e-02,1.021162e+01,1.050959e+03,3.140218e-01,4.818306e-01,3.885836e+00,3.152820e+00,4.246205e+00,1.073719e+01,3.757184e-01,8.987687e-01,5.949265e+00,3.538732e-01,4.000000e+00,4.982054e-01
8.900000e+01,7.000000e+01,4.243302e-01,4.793681e-01,1.186641e+01,1.075440e+02,8.392584e-01,3.154667e+00,1.000000e-01,3.194962e-01,1.000000e+00,2.438817e+00,5.070686e-02,2.282387e+01,1.210088e+03,9.272965e-01,4.298287e-01,8.178023e+00,1.402747e+00,3.542552e+00,9.845636e+00,2.472260e-01,6.067359e-01,2.136859e+00,1.512280e-01,4.000000e+00,5.771121e-01
8.900000e+01,7.100000e+01,4.193621e-01,5.491803e-01,1.158795e+01,8.562383e+01,9.221574e-01,4.763785e+00,4.403031e-01,2.790642e-01,1.000000e+00,2.363399e+00,5.020470e-02,1.637372e+01,1.277870e+03,9.390999e-01,4.225144e-01,7.128096e+00,1.572633e+00,3.743445e+00,9.261792e+00,2.512053e-01,5.756686e-01,2.612226e+00,1.517801e-01,4.000000e+00,5.855700e-01
8.900000e+01,7.200000e+01,3.485966e-01,5.835765e-01,1.093821e+01,5.644337e+01,7.895858e-01,6.206603e+00,4.168638e-01,2.434894e-01,1.000000e+00,2.140573e+00,5.048025e-02,9.548670e+00,1.300000e+03,8.842777e-01,4.404975e-01,5.393642e+00,1.678946e+00,3.588258e+00,8.664942e+00,2.735989e-01,5.680817e-01,3.417210e+00,1.611792e-01,4.000000e+00,5.954145e-01
8.900000e+01,7.300000e+01,2.904697e-01,5.930214e-01,1.017630e+01,2.816925e+01,7.330600e-01,7.206230e+00,3.648965e-01,2.188888e-01,1.564339e+00,1.761183e+00,5.220386e-02,6.223259e+00,1.300000e+03,7.859701e-01,4.787064e-01,3.316543e+00,1.625920e+00,3.478281e+00,8.222448e+00,3.117385e-01,5.506421e-01,4.307405e+00,1.768836e-01,4.000000e+00,6.169870e-01
8.900000e+01,7.400000e+01,2.283975e-01,5.784302e-01,9.159014e+00,1.398724e+01,7.218862e-01,7.617147e+00,3.093984e-01,2.077122e-01,2.212408e+00,1.311041e+00,5.398083e-02,6.870313e+00,1.300000e+03,6.721240e-01,5.235870e-01,2.924292e+00,1.456255e+00,3.414511e+00,9.278502e+00,3.576685e-01,5.226196e-01,5.068778e+00,1.775935e-01,4.000000e+00,6.428271e-01
8.900000e+01,7.500000e+01,1.800284e-01,5.399325e-01,7.900536e+00,6.793052e+00,9.953125e-01,7.782391e+00,2.756960e-01,2.095106e-01,2.840556e+00,9.192975e-01,5.742523e-02,8.706547e+00,1.300000e+03,5.698542e-01,5.545434e-01,2.756183e+00,1.432736e+00,3.437000e+00,1.415003e+01,3.943367e-01,4.874110e-01,5.550271e+00,1.812033e-01,4.000000e+00,6.854034e-01
8.900000e+01,7.600000e+01,1.482283e-01,4.858646e-01,6.607535e+00,1.000000e+00,1.000000e+00,7.966475e+00,2.652503e-01,2.217068e-01,3.163592e+00,6.944988e-01,6.212727e-02,1.053688e+01,1.300000e+03,4.998061e-01,5.492489e-01,2.695512e+00,1.701227e+00,3.561768e+00,1.548263e+01,4.388741e-01,4.535551e-01,5.739417e+00,1.839775e-01,4.000000e+00,7.153003e-01
8.900000e+01,7.700000e+01,1.324709e-01,4.203909e-01,5.527901e+00,1.000000e+00,1.000000e+00,8.033271e+00,2.869308e-01,2.403656e-01,3.082900e+00,6.654152e-01,6.607717e-02,1.214530e+01,1.300000e+03,5.013521e-01,4.889558e-01,2.463857e+00,2.140368e+00,3.744735e+00,1.553831e+01,4.408230e-01,4.395012e-01,6.001761e+00,1.888395e-01,4.000000e+00,7.590285e-01
8.900000e+01,7.800000e+01,1.289683e-01,3.517196e-01,4.866254e+00,1.000000e+00,1.000000e+00,8.014467e+00,3.401676e-01,2.609647e-01,2.733614e+00,7.373482e-01,6.909476e-02,1.320803e+01,1.300000e+03,5.204146e-01,3.934145e-01,1.991285e+00,2.511134e+00,4.002828e+00,1.355906e+01,4.231101e-01,4.368224e-01,6.037738e+00,2.028170e-01,4.000000e+00,7.936266e-01
8.900000e+01,7.900000e+01,1.308013e-01,2.901590e-01,4.676104e+00,1.000000e+00,1.000000e+00,7.953460e+00,3.816480e-01,2.791652e-01,2.390260e+00,7.634621e-01,7.176064e-02,1.241091e+01,1.300000e+03,4.419038e-01,3.658337e-01,1.459877e+00,2.617953e+00,4.313680e+00,1.033313e+01,4.164634e-01,4.118466e-01,5.633620e+00,2.107752e-01,4.000000e+00,7.980637e-01
8.900000e+01,8.000000e+00,3.362274e-01,6.219931e-01,6.607927e+00,5.121183e+01,1.000000e+00,9.555108e+00,4.938186e-01,9.526911e-02,5.320233e+00,1.996834e+00,5.854705e-02,1.120936e+01,1.069611e+03,3.120633e-01,4.847624e-01,4.188079e+00,1.861218e+00,6.565538e+00,1.108404e+01,3.971908e-01,8.068152e-01,4.466385e+00,3.767327e-01,3.000000e+00,4.307624e-01
8.900000e+01,8.000000e+01,1.280508e-01,2.458140e-01,4.885151e+00,1.000000e+00,1.000000e+00,7.739197e+00,3.776493e-01,2.933466e-01,2.324141e+00,8.234803e-01,7.400157e-02,9.690109e+00,1.300000e+03,3.452286e-01,3.623408e-01,1.601192e+00,2.432396e+00,4.626848e+00,8.645979e+00,4.300758e-01,3.917098e-01,4.817191e+00,1.921612e-01,4.000000e+00,7.665557e-01
8.900000e+01,8.100000e+01,1.130759e-01,2.262486e-01,5.424415e+00,1.000000e+00,1.000000e+00,6.988922e+00,3.915562e-01,3.051326e-01,2.474072e+00,9.001846e-01,7.592575e-02,7.134438e+00,1.300000e+03,2.308127e-01,3.614192e-01,3.647917e+00,1.654020e+00,4.909530e+00,4.862522e+00,4.499198e-01,3.946451e-01,3.891845e+00,1.651273e-01,4.000000e+00,7.171814e-01
8.900000e+01,8.200000e+01,1.004756e-01,2.302264e-01,6.054161e+00,6.705742e+00,1.000000e+00,5.899611e+00,2.661259e-01,3.116197e-01,2.772682e+00,9.803752e-01,7.743026e-02,6.677748e+00,1.300000e+03,1.361255e-01,3.632440e-01,5.411463e+00,1.000000e+00,5.157462e+00,0.000000e+00,4.705385e-01,4.224414e-01,3.320456e+00,1.418554e-01,4.000000e+00,6.808192e-01
8.900000e+01,8.300000e+01,9.318509e-02,2.279791e-01,6.715329e+00,1.609811e+01,1.000000e+00,5.102450e+00,2.928718e-01,3.110847e-01,3.228925e+00,1.053274e+00,7.835675e-02,7.706582e+00,1.300000e+03,1.357773e-01,3.885006e-01,5.723517e+00,1.000000e+00,5.361311e+00,0.000000e+00,4.797200e-01,4.586226e-01,2.888483e+00,1.444256e-01,3.000000e+00,6.466777e-01
8.900000e+01,8.400000e+01,9.163916e-02,1.852978e-01,7.397584e+00,2.744814e+00,1.000000e+00,3.462471e+00,4.874454e-01,3.030979e-01,3.979635e+00,1.109560e+00,7.852220e-02,9.218651e+00,1.300000e+03,2.044548e-01,4.507562e-01,5.265609e+00,1.000000e+00,5.518049e+00,0.000000e+00,4.689145e-01,5.002251e-01,2.321849e+00,1.744359e-01,3.000000e+00,5.943390e-01
8.900000e+01,8.500000e+01,9.589090e-02,1.525237e-01,8.077078e+00,2.903429e+00,1.000000e+00,1.000000e+00,2.873633e-01,2.872057e-01,5.008874e+00,1.140404e+00,7.774969e-02,1.112860e+01,1.300000e+03,1.771116e-01,5.405087e-01,4.661790e+00,1.000000e+00,5.632167e+00,0.000000e+00,4.466241e-01,6.963189e-01,1.772922e+00,2.172044e-01,3.000000e+00,5.350331e-01
8.900000e+01,8.600000e+01,1.054923e-01,1.437867e-01,8.668478e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e-01,2.520030e-01,5.999999e+00,1.170672e+00,7.589920e-02,1.325980e+01,1.300000e+03,1.607220e-01,6.467367e-01,4.312376e+00,1.000000e+00,5.716888e+00,0.000000e+00,4.091615e-01,8.534922e-01,1.920528e+00,2.602697e-01,4.000000e+00,5.169044e-01
8.900000e+01,8.700000e+01,1.193752e-01,1.530691e-01,9.108255e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e-01,2.246464e-01,5.732354e+00,1.347027e+00,7.289834e-02,1.456334e+01,1.276326e+03,2.003747e-01,7.578435e-01,3.028974e+00,1.201087e+00,5.795387e+00,2.498694e+00,3.470151e-01,9.295282e-01,3.137507e+00,2.932651e-01,4.000000e+00,5.760084e-01
8.900000e+01,8.800000e+01,1.483592e-01,1.725555e-01,7.930782e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e-01,2.289456e-01,5.372852e+00,1.422619e+00,6.877313e-02,1.327678e+01,1.217505e+03,2.622506e-01,8.608410e-01,2.134808e+00,1.630028e+00,5.685496e+00,9.018066e+00,2.853923e-01,1.000000e+00,5.269244e+00,3.094200e-01,4.000000e+00,7.085563e-01
8.900000e+01,8.900000e+01,2.545653e-01,1.939805e-01,6.861552e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e-01,2.334887e-01,4.956146e+00,1.490321e+00,6.367877e-02,1.292041e+01,9.946080e+02,2.920655e-01,9.181250e-01,2.295304e+00,1.704404e+00,3.863197e+00,1.433532e+01,2.607459e-01,1.000000e+00,7.836978e+00,3.078755e-01,4.000000e+00,8.436469e-01
8.900000e+01,9.000000e+00,3.213260e-01,6.931896e-01,7.170627e+00,5.004212e+01,1.000000e+00,9.510062e+00,5.389185e-01,9.175405e-02,2.481421e+00,1.956182e+00,5.663762e-02,1.301617e+01,1.055679e+03,3.709918e-01,5.070191e-01,4.863944e+00,1.000000e+00,7.918299e+00,1.175484e+01,4.246320e-01,6.298728e-01,4.330584e+00,4.048328e-01,3.000000e+00,4.188268e-01
8.900000e+01,9.000000e+01,3.382088e-01,2.099774e-01,6.890108e+00,9.065012e+00,1.000000e+00,1.000000e+00,1.000000e-01,2.333583e-01,4.527534e+00,1.561272e+00,5.793044e-02,1.215229e+01,7.699051e+02,2.210592e-01,9.305821e-01,2.813109e+00,1.450500e+00,3.919903e+00,2.012928e+01,2.859304e-01,1.000000e+00,1.023799e+01,2.943858e-01,4.000000e+00,9.471316e-01
8.900000e+01,9.100000e+01,3.778282e-01,2.154267e-01,6.633776e+00,2.118019e+01,1.000000e+00,3.437680e+00,3.608615e-01,2.269325e-01,4.143524e+00,1.613273e+00,4.155260e-02,1.088218e+01,7.930314e+02,1.395040e-01,9.194624e-01,3.535751e+00,1.288536e+00,3.769549e+00,2.133728e+01,3.025344e-01,1.000000e+00,1.194576e+01,2.693694e-01,4.000000e+00,9.998237e-01
8.900000e+01,9.200000e+01,4.097596e-01,2.088046e-01,6.110812e+00,3.396652e+01,1.000000e+00,9.191176e+00,5.885323e-01,2.221668e-01,3.833895e+00,1.608681e+00,3.963797e-02,9.810151e+00,1.186382e+03,1.558187e-01,9.564220e-01,4.336206e+00,1.123201e+00,3.762824e+00,1.442125e+01,3.127758e-01,1.000000e+00,1.271018e+01,2.482177e-01,4.000000e+00,1.016709e+00
8.900000e+01,9.300000e+01,4.396599e-01,1.940156e-01,5.520762e+00,4.461910e+01,1.000000e+00,1.026692e+01,6.087261e-01,2.257448e-01,3.610689e+00,1.340743e+00,4.239956e-02,1.129568e+01,1.121760e+03,1.896092e-01,9.029509e-01,5.108818e+00,1.000000e+00,4.833689e+00,6.918029e+00,3.280593e-01,9.169909e-01,1.347061e+01,2.480453e-01,4.000000e+00,1.052404e+00
8.900000e+01,9.400000e+01,4.672235e-01,1.788865e-01,5.229424e+00,5.601859e+01,1.000000e+00,9.459811e+00,3.415357e-01,2.406465e-01,3.475390e+00,8.010480e-01,4.083299e-02,1.362987e+01,1.085696e+03,2.367575e-01,7.367246e-01,5.778631e+00,1.000000e+00,6.396844e+00,6.644308e+00,3.534018e-01,6.959351e-01,1.347575e+01,2.547679e-01,4.000000e+00,1.087022e+00
8.900000e+01,9.500000e+01,4.990263e-01,1.650134e-01,5.647174e+00,6.752320e+01,1.000000e+00,9.105990e+00,9.548159e-01,2.493693e-01,3.433469e+00,6.462865e-01,4.020623e-02,1.369729e+01,1.117095e+03,2.983520e-01,5.895751e-01,6.162437e+00,1.136879e+00,6.017734e+00,6.268779e+00,3.880005e-01,5.711852e-01,1.239067e+01,2.529752e-01,4.000000e+00,1.064942e+00
8.900000e+01,9.600000e+01,5.141656e-01,1.560543e-01,6.320611e+00,7.902211e+01,1.000000e+00,8.386031e+00,1.160719e+00,2.584267e-01,3.488240e+00,1.081567e+00,2.957838e-02,1.469869e+01,1.188790e+03,3.976833e-01,5.417523e-01,6.091738e+00,2.012317e+00,7.175703e+00,5.788130e+00,4.551255e-01,5.800254e-01,1.174752e+01,2.361678e-01,4.000000e+00,1.057565e+00
8.900000e+01,9.700000e+01,5.345277e-01,1.554729e-01,8.646265e+00,9.046877e+01,1.000000e+00,7.478807e+00,1.029817e+00,2.678624e-01,3.638649e+00,1.575103e+00,1.871369e-02,1.507001e+01,1.264829e+03,4.599945e-01,5.223018e-01,6.151603e+00,3.144911e+00,1.014274e+01,6.287258e+00,4.918565e-01,6.164409e-01,1.074370e+01,2.051281e-01,4.000000e+00,1.032899e+00
8.900000e+01,9.800000e+01,5.537248e-01,1.607617e-01,1.290502e+01,1.018067e+02,1.000000e+00,7.165347e+00,8.037604e-01,2.776840e-01,3.881597e+00,1.807987e+00,1.341142e-01,1.297704e+01,1.300000e+03,4.561995e-01,5.309537e-01,6.451285e+00,2.976982e+00,1.516702e+01,3.000000e+01,4.931570e-01,7.608004e-01,1.015196e+01,1.360329e-01,5.000000e+00,1.022170e+00
8.900000e+01,9.900000e+01,4.550871e-01,1.580453e-01,4.000000e+01,1.129841e+02,1.000000e+00,8.405168e+00,6.231965e-01,2.878974e-01,4.213470e+00,1.749040e+00,0.000000e+00,1.045660e+01,1.300000e+03,4.633719e-01,5.260723e-01,7.886476e+00,4.117281e+00,9.491986e+00,3.000000e+01,4.986800e-01,7.815433e-01,7.101629e+00,6.929821e-02,4.000000e+00,8.855108e-01
9.000000e+00,1.000000e+00,1.000000e+00,1.154719e-02,1.042854e+01,1.000000e+00,2.228817e-01,1.000000e+00,6.432415e-01,0.000000e+00,5.917636e+00,2.153616e+00,3.326161e-01,1.786132e+00,0.000000e+00,2.566668e-01,2.954989e-01,4.630341e+00,1.517384e+00,0.000000e+00,3.000000e+01,4.144263e-01,1.820355e-01,2.500000e+01,1.000000e+00,3.000000e+00,0.000000e+00
9.000000e+00,1.000000e+01,3.379617e-01,6.390417e-01,1.232266e+01,4.635226e+01,9.803651e-01,2.408164e+00,8.213610e-01,0.000000e+00,2.024218e+00,1.523402e+00,2.231283e-01,6.793074e+00,1.300000e+03,6.084904e-01,4.704524e-01,1.600399e+00,3.631370e+00,2.459538e+00,1.152947e+01,3.911808e-01,2.866048e-01,3.170693e+00,0.000000e+00,4.000000e+00,0.000000e+00
9.000000e+00,1.000000e+02,0.000000e+00,1.688951e-01,4.686301e+00,7.632186e+01,2.244433e-01,1.298741e+00,1.008704e+00,8.713182e-02,2.707001e+00,2.464236e+00,0.000000e+00,0.000000e+00,1.300000e+03,0.000000e+00,6.516213e-01,3.218649e+00,7.704101e+00,3.737057e+00,3.000000e+01,2.808150e-01,6.907769e-01,3.349119e+00,2.248984e-01,2.000000e+00,3.321480e-01
9.000000e+00,1.100000e+01,3.008084e-01,6.543151e-01,1.128504e+01,7.589226e+01,9.398438e-01,4.809690e+00,9.944361e-01,1.000000e+00,2.449011e+00,1.491367e+00,2.171412e-01,6.864641e+00,1.300000e+03,6.549825e-01,3.495992e-01,1.682419e+00,4.160957e+00,2.233314e+00,1.704210e+01,3.884285e-01,2.693422e-01,2.898797e+00,0.000000e+00,5.000000e+00,1.131171e+00
9.000000e+00,1.200000e+01,2.736271e-01,6.641383e-01,1.022257e+01,9.524191e+01,8.741212e-01,6.638669e+00,1.093669e+00,1.000000e+00,2.977360e+00,1.469865e+00,2.000633e-01,6.959939e+00,1.300000e+03,6.878411e-01,2.028007e-01,2.146187e+00,4.223191e+00,2.341795e+00,2.064369e+01,3.810636e-01,2.525763e-01,3.608195e+00,0.000000e+00,5.000000e+00,1.222336e+00
9.000000e+00,1.300000e+01,2.554022e-01,6.692990e-01,9.698787e+00,1.031469e+02,8.111306e-01,7.952019e+00,7.627999e-01,6.441437e-01,3.499748e+00,1.502671e+00,1.731897e-01,6.980837e+00,1.257515e+03,7.105472e-01,8.323167e-02,2.972253e+00,4.429923e+00,2.373226e+00,2.027438e+01,3.754892e-01,2.406719e-01,5.199184e+00,1.583953e-02,5.000000e+00,1.137499e+00
9.000000e+00,1.400000e+01,2.387322e-01,6.703004e-01,9.787343e+00,8.178550e+01,7.544405e-01,8.777698e+00,3.448142e-01,0.000000e+00,3.891354e+00,1.596449e+00,1.403811e-01,6.979412e+00,1.163278e+03,7.134441e-01,4.494648e-02,3.791828e+00,4.584341e+00,2.468255e+00,2.037276e+01,3.912545e-01,2.346512e-01,7.089711e+00,6.011121e-02,4.000000e+00,0.000000e+00
9.000000e+00,1.500000e+01,2.199173e-01,6.674169e-01,1.029609e+01,5.397969e+01,7.029396e-01,9.159534e+00,1.597777e-01,5.838974e-02,3.563994e+00,1.758394e+00,1.048203e-01,7.020465e+00,1.075065e+03,6.907223e-01,1.631135e-01,4.150467e+00,4.459263e+00,2.717781e+00,2.116186e+01,4.055118e-01,2.353391e-01,8.658962e+00,1.177667e-01,4.000000e+00,4.295406e-01
9.000000e+00,1.600000e+01,1.987267e-01,6.607495e-01,1.120387e+01,3.586436e+01,6.545770e-01,9.139499e+00,2.736699e-01,6.132487e-02,2.705695e+00,2.001233e+00,7.429443e-02,6.802535e+00,9.938679e+02,6.422351e-01,4.435518e-01,4.029262e+00,4.055642e+00,3.173815e+00,2.171326e+01,4.035454e-01,2.438165e-01,9.758635e+00,1.757800e-01,3.000000e+00,4.652485e-01
9.000000e+00,1.700000e+01,1.775555e-01,6.502809e-01,1.245767e+01,2.917906e+01,6.067261e-01,8.748979e+00,5.282015e-01,5.970920e-02,2.026827e+00,2.342582e+00,4.974080e-02,5.546630e+00,9.544303e+02,5.684461e-01,8.276804e-01,3.586457e+00,3.543034e+00,3.868861e+00,2.132622e+01,3.950782e-01,2.624193e-01,1.009673e+01,2.269611e-01,3.000000e+00,4.664213e-01
9.000000e+00,1.800000e+01,1.610588e-01,6.359313e-01,1.396875e+01,2.902098e+01,5.565487e-01,8.000047e+00,7.424908e-01,5.521276e-02,1.000000e+00,2.792250e+00,3.219741e-02,1.470930e+00,1.040954e+03,4.701185e-01,1.000000e+00,3.481981e+00,2.887700e+00,4.778709e+00,1.973644e+01,3.848146e-01,2.957367e-01,1.030723e+01,2.680153e-01,3.000000e+00,4.526282e-01
9.000000e+00,1.900000e+01,1.523978e-01,6.176134e-01,1.560988e+01,3.135084e+01,5.013593e-01,7.101488e+00,8.164661e-01,4.887430e-02,1.000000e+00,3.343220e+00,2.192978e-02,0.000000e+00,1.213034e+03,3.609674e-01,1.000000e+00,3.576519e+00,2.347081e+00,5.892644e+00,1.718983e+01,3.858716e-01,4.416316e-01,1.165194e+01,2.850304e-01,3.000000e+00,4.501536e-01
9.000000e+00,2.000000e+00,1.000000e+00,2.537732e-01,1.299288e+01,1.000000e+00,5.142010e-01,1.000000e+00,6.413303e-01,0.000000e+00,5.011861e+00,2.594467e+00,2.462412e-01,3.412641e+00,0.000000e+00,2.793080e-01,3.819767e-01,4.697370e+00,2.330859e+00,0.000000e+00,3.000000e+01,4.337799e-01,2.052495e-01,2.500000e+01,1.000000e+00,4.000000e+00,0.000000e+00
9.000000e+00,2.000000e+01,1.520818e-01,5.952882e-01,1.678772e+01,3.610769e+01,4.389892e-01,6.774605e+00,8.108894e-01,3.963436e-02,1.000000e+00,3.979548e+00,1.868748e-02,0.000000e+00,1.300000e+03,2.467488e-01,1.000000e+00,3.732767e+00,1.943797e+00,7.168764e+00,1.467971e+01,3.257885e-01,6.356279e-01,1.663040e+01,2.651916e-01,3.000000e+00,4.785551e-01
